,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
12832,gas_tax,Highway trust fund will finance 92 percent of legislation,"Hook, Jim","Public Opinion; Chambersburg, Pa.","Dec 4, 2015","Chambersburg, Pa.",A.1,News,https://www.proquest.com/newspapers/highway-trust-fund-will-finance-92-percent/docview/2306824586/se-2?accountid=13360,PA
12844,gas_tax,"IN LORDSTOWN, OHIO MCCAIN PUSHES ENERGY, JOB PLANS REPUBLICAN TOURS GENERAL MOTORS PLANT","O'Toole, James","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Jun 28, 2008","Pittsburgh, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/lordstown-ohio-mccain-pushes-energy-job-plans/docview/390715410/se-2?accountid=13360,PA
12872,gas_tax,CANDIDATES ARE TAKING OFF GLOVES AND PUTTING ON MORE NEGATIVE ADS,"Gunther, Marc","Philadelphia Inquirer; Philadelphia, Pa.","Mar 14, 1992","Philadelphia, Pa.",A.7,NATIONAL,https://www.proquest.com/newspapers/candidates-are-taking-off-gloves-putting-on-more/docview/1837955109/se-2?accountid=13360,PA
12877,gas_tax,Both candidates backing failed energy policies,Anonymous,"Standard - Speaker; Hazleton, Pa.","Jun 29, 2008","Hazleton, Pa.",C.2,,https://www.proquest.com/newspapers/both-candidates-backing-failed-energy-policies/docview/250805266/se-2?accountid=13360,PA
12907,gas_tax,House drives home $284B highway bill,,"The Daily News; Lebanon, Pa.","Mar 11, 2005","Lebanon, Pa.",,Front Page,https://www.proquest.com/newspapers/house-drives-home-284b-highway-bill/docview/378589552/se-2?accountid=13360,PA
12908,gas_tax,SITTING ON SURPLUSES: BULGING BUDGETS ARE U.S. TREND,"Davies, Dave; Baer, John M","Philadelphia Daily News; Philadelphia, Pa.","Nov 24, 1997","Philadelphia, Pa.",3,LOCAL,https://www.proquest.com/newspapers/sitting-on-surpluses/docview/1842061625/se-2?accountid=13360,PA
12928,gas_tax,Transit must grow so region can flower: SEPTA could put the region on road to economic growth,"Saffron, Inga","Philadelphia Inquirer; Philadelphia, Pa.","Oct 22, 2004","Philadelphia, Pa.",E.1,FEATURES HOME & DESIGN,https://www.proquest.com/newspapers/transit-must-grow-so-region-can-flower/docview/1904314792/se-2?accountid=13360,PA
12929,gas_tax,GASOLINE PRICES: CONSUMPTION IS THE REAL CULPRIT,"Jaffe, Mark","Philadelphia Inquirer; Philadelphia, Pa.","May 7, 1996","Philadelphia, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/gasoline-prices-consumption-is-real-culprit/docview/1841216453/se-2?accountid=13360,PA
12938,gas_tax,Platts: Long-term gas solution needed,,"The Evening Sun; Hanover, Pa.","May 12, 2006","Hanover, Pa.",,Local,https://www.proquest.com/newspapers/platts-long-term-gas-solution-needed/docview/380450264/se-2?accountid=13360,PA
12944,gas_tax,Letters To The Editor 1/12/2017,TIMES-TRIBUNE READERS,"The Times - Tribune; Scranton, Pa.","Jan 12, 2017","Scranton, Pa.",,Opinion,https://www.proquest.com/newspapers/letters-editor-1-12-2017/docview/1857852496/se-2?accountid=13360,PA
12949,gas_tax,"Democrats will stay the course, quietly addressing two issues","Moran, Robert","Philadelphia Inquirer; Philadelphia, Pa.","Nov 6, 2003","Philadelphia, Pa.",B.1,SOUTH JERSEY,https://www.proquest.com/newspapers/democrats-will-stay-course-quietly-addressing-two/docview/1900181754/se-2?accountid=13360,PA
12955,gas_tax,Shuster ready for the road ahead,"Zito, Salena","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Dec 24, 2012","Greensburg, Pa.",,,https://www.proquest.com/newspapers/shuster-ready-road-ahead/docview/1243212274/se-2?accountid=13360,PA
12956,gas_tax,Shuster ready for the road ahead,"Zito, Salena","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Dec 22, 2012","Greensburg, Pa.",,,https://www.proquest.com/newspapers/shuster-ready-road-ahead/docview/1242729138/se-2?accountid=13360,PA
12958,gas_tax,"U.S. HOUSE PANEL'S PROPOSED TRANSIT, ROAD CUTS CRITICIZED","Schmitz, Jon","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Jul 8, 2011","Pittsburgh, Pa.",A.7,NATIONAL,https://www.proquest.com/newspapers/u-s-house-panels-proposed-transit-road-cuts/docview/875521686/se-2?accountid=13360,PA
12960,gas_tax,Pa. lawmakers urge Gov. Ridge to use state surplus for poor,"Wilson, Kendall","Philadelphia Tribune; Philadelphia, Pa.","Dec 31, 1996","Philadelphia, Pa.",,,https://www.proquest.com/newspapers/pa-lawmakers-urge-gov-ridge-use-state-surplus/docview/337796523/se-2?accountid=13360,PA
12965,gas_tax,Letters To The Editor 2/3/2015,TIMES-TRIBUNE READERS,"The Times - Tribune; Scranton, Pa.","Feb 3, 2015","Scranton, Pa.",,Opinion,https://www.proquest.com/newspapers/letters-editor-2-3-2015/docview/1650621653/se-2?accountid=13360,PA
13026,gas_tax,N.J. PLAN TO SAVE LAND GETS PRAISE: THE STATE WANTS TO PERMANENTLY EARMARK FUNDS FOR OPEN-SPACE PRESERVATION. VOTERS WILL DECIDE IN NOVEMBER.,"Parmley, Suzette; Avril, Tom","Philadelphia Inquirer; Philadelphia, Pa.","Aug 2, 1998","Philadelphia, Pa.",B.1,CITY & REGION,https://www.proquest.com/newspapers/n-j-plan-save-land-gets-praise/docview/1842448314/se-2?accountid=13360,PA
13028,gas_tax,"Christie: Plan for N.Y. tunnel is dead: After a review, he said he was sticking to his decision to shut down the nation's largest public works project.",Adrienne Lu INQUIRER TRENTON BUREAU,"Philadelphia Inquirer; Philadelphia, Pa.","Oct 28, 2010","Philadelphia, Pa.",B.1,SOUTH JERSEY AND THE REGION,https://www.proquest.com/newspapers/christie-plan-n-y-tunnel-is-dead/docview/761144955/se-2?accountid=13360,PA
13031,gas_tax,RIDGE SIGNS $19.06 BILLION SPENDING PLAN FOR PENNA.,"Justice, Glen; Singer, Rena","Philadelphia Inquirer; Philadelphia, Pa.","May 6, 1999","Philadelphia, Pa.",A.1,LOCAL,https://www.proquest.com/newspapers/ridge-signs-19-06-billion-spending-plan-penna/docview/1843839376/se-2?accountid=13360,PA
13112,gas_tax,LETTERS TO THE EDITOR,,"Philadelphia Inquirer; Philadelphia, Pa.","Oct 16, 2009","Philadelphia, Pa.",A.19,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/287783580/se-2?accountid=13360,PA
13122,gas_tax,HOW THEY VOTED,,"Sunday News; Lancaster, Pa.","May 26, 1996","Lancaster, Pa.",,LOCAL/STATE,https://www.proquest.com/newspapers/how-they-voted/docview/306814357/se-2?accountid=13360,PA
13126,gas_tax,LETTERS TO THE EDITOR,,"Philadelphia Inquirer; Philadelphia, Pa.","Sep 15, 2010","Philadelphia, Pa.",A.14,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/751429610/se-2?accountid=13360,PA
13130,gas_tax,Rendell: Shale-Tax Accord Unlikely: The governor wants a 5% levy by Oct. 1. The GOP prefers to start a tax at 1.5%.,"Martin, John P","Philadelphia Inquirer; Philadelphia, Pa.","Sep 9, 2010","Philadelphia, Pa.",B.1,LOCAL NEWS PHILADELPHIA & THE REGION,https://www.proquest.com/newspapers/rendell-shale-tax-accord-unlikely/docview/750501089/se-2?accountid=13360,PA
13168,gas_tax,"Bills on pensions, casinos advance: Measures on constitutional amendments to allow North Jersey casinos and require retirement payments still need several steps.",Maddie Hanna TRENTON BUREAU,"Philadelphia Inquirer; Philadelphia, Pa.","Dec 18, 2015","Philadelphia, Pa.",B.1,SOUTH JERSEY & THE REGION,https://www.proquest.com/newspapers/bills-on-pensions-casinos-advance/docview/1751072921/se-2?accountid=13360,PA
13177,gas_tax,Scicchitano: Restoration of family values is main focus,"Strawser, Justin","The News - Item; Shamokin, Pa.","May 4, 2010","Shamokin, Pa.",A.1,,https://www.proquest.com/newspapers/scicchitano-restoration-family-values-is-main/docview/365985583/se-2?accountid=13360,PA
13210,gas_tax,LETTERS TO THE EDITOR,,"Philadelphia Inquirer; Philadelphia, Pa.","Jul 3, 1990","Philadelphia, Pa.",A.16,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/1835511064/se-2?accountid=13360,PA
13222,gas_tax,LET'S ENCOURAGE PEOPLE TO COME DOWNTOWN - BUT NOT BY CAR: [SOONER Edition],"WYTIAZ, WILLIAM J; Stinchfield, Bryan T; EVANOSKY, TED; Curran, Charles; Thorne, Terry J; Gilchrist, Douglas K","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Mar 4, 2000","Pittsburgh, Pa.",,EDITORIAL,https://www.proquest.com/newspapers/lets-encourage-people-come-downtown-not-car/docview/391357672/se-2?accountid=13360,PA
13232,gas_tax,WHITMAN BUDGET AT RECORD AMOUNT: THE GOVERNOR'S PROPOSAL CALLS FOR $21.25 BILLION AND CONTAINS MONEY FOR MORE POLICE AND PRISON GUARDS.,"Parmley, Suzette; Gambardello, Joseph A","Philadelphia Inquirer; Philadelphia, Pa.","Jan 23, 2000","Philadelphia, Pa.",B.1,SOUTH JERSEY,https://www.proquest.com/newspapers/whitman-budget-at-record-amount/docview/1844342583/se-2?accountid=13360,PA
13234,gas_tax,"REDUCTION OF AIR POLLUTION WILL BE FOCUS OF MEETING * ENVIRONMENTALISTS, INDUSTRY, UTILITY EXECUTIVES WILL DISCUSS IDEAS IN BETHLEHEM TOWNSHIP.: [EIGHTH Edition]","Berg, Christian D","Morning Call; Allentown, Pa.","Jun 23, 1999","Allentown, Pa.",,REGIONAL REPORT,https://www.proquest.com/newspapers/reduction-air-pollution-will-be-focus-meeting/docview/392947793/se-2?accountid=13360,PA
13242,gas_tax,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","May 25, 2008","Scranton, Pa.",D.3,,https://www.proquest.com/newspapers/your-opinion/docview/252252131/se-2?accountid=13360,PA
13288,gas_tax,Manitowoc jobs await economic turnaround,"Hook, Jim","Public Opinion; Chambersburg, Pa.","Jul 27, 2017","Chambersburg, Pa.",A.3,News,https://www.proquest.com/newspapers/manitowoc-jobs-await-economic-turnaround/docview/1923611768/se-2?accountid=13360,PA
13303,gas_tax,Is GOP losing grip on power?,"Zito, Salena","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","May 28, 2006","Greensburg, Pa.",,,https://www.proquest.com/newspapers/is-gop-losing-grip-on-power/docview/382576944/se-2?accountid=13360,PA
13310,gas_tax,LETTERS TO THE EDITOR,,"Philadelphia Daily News; Philadelphia, Pa.","Sep 11, 1990","Philadelphia, Pa.",27,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/1835482208/se-2?accountid=13360,PA
13311,gas_tax,LETTERS,,"Philadelphia Inquirer; Philadelphia, Pa.","Feb 12, 1994","Philadelphia, Pa.",A.10,EDITORIAL,https://www.proquest.com/newspapers/letters/docview/1840555855/se-2?accountid=13360,PA
13329,gas_tax,Where's the buzz for electric cars?: They're not too popular in Pa. despite benefits,"McDaniel, Justine","Philadelphia Daily News; Philadelphia, Pa.","Oct 1, 2019","Philadelphia, Pa.",8,NEWS,https://www.proquest.com/newspapers/wheres-buzz-electric-cars/docview/2299612273/se-2?accountid=13360,PA
13331,gas_tax,"New Spark on Roads: Electric vehicles are few in Pa., but that may change","McDaniel, Justine","Philadelphia Inquirer; Philadelphia, Pa.","Oct 1, 2019","Philadelphia, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/new-spark-on-roads/docview/2299615148/se-2?accountid=13360,PA
13334,gas_tax,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","May 27, 2008","Scranton, Pa.",A.10,,https://www.proquest.com/newspapers/your-opinion/docview/252320724/se-2?accountid=13360,PA
13339,gas_tax,"Corbett, Onorato take case to voters","Mayes, Eric","Philadelphia Tribune; Philadelphia, Pa.","Oct 29, 2010","Philadelphia, Pa.",,,https://www.proquest.com/newspapers/corbett-onorato-take-case-voters/docview/814361675/se-2?accountid=13360,PA
13362,gas_tax,"Read their lips **Despite $5 billion debt, gubernatorial candidates promise no tax hikes. **ELECTION 2010: ANALYSIS","Micek, John L","Morning Call; Allentown, Pa.","Sep 27, 2010","Allentown, Pa.",A.1,News,https://www.proquest.com/newspapers/read-their-lips-despite-5-billion-debt/docview/755357524/se-2?accountid=13360,PA
13365,gas_tax,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","Aug 1, 2008","Scranton, Pa.",A.14,,https://www.proquest.com/newspapers/your-opinion/docview/252290190/se-2?accountid=13360,PA
13374,gas_tax,Local lawmakers open-minded to governor's budget proposal,"Hook, Jim","Public Opinion; Chambersburg, Pa.","Feb 8, 2017","Chambersburg, Pa.",A.5,News,https://www.proquest.com/newspapers/local-lawmakers-open-minded-governors-budget/docview/1865731756/se-2?accountid=13360,PA
13388,gas_tax,"RIDGE PLAN FOLLOWS GOP MANTRA OF CUT, CUT, CUT: THE GOVERNOR WAS NOT TO BE OUTDONE AS A TIGHTWAD BUT WAS SHORT ON IDEAS. HIS BUDGET REFLECTS THE TIMES AND HIS AMBITIONS, SAYS AN EXPERT.","Eshleman, Russell E, Jr","Philadelphia Inquirer; Philadelphia, Pa.","Feb 11, 1996","Philadelphia, Pa.",D.1,EDITORIAL REVIEW & OPINION,https://www.proquest.com/newspapers/ridge-plan-follows-gop-mantra-cut/docview/1841185424/se-2?accountid=13360,PA
13432,gas_tax,LETTERS,,"Philadelphia Daily News; Philadelphia, Pa.","May 12, 1997","Philadelphia, Pa.",51,EDITORIAL OPINION,https://www.proquest.com/newspapers/letters/docview/1841843564/se-2?accountid=13360,PA
13492,gas_tax,LETTERS,,"Philadelphia Inquirer; Philadelphia, Pa.","May 30, 1996","Philadelphia, Pa.",A.22,EDITORIAL,https://www.proquest.com/newspapers/letters/docview/1841215620/se-2?accountid=13360,PA
13503,gas_tax,POLITICS SHOWS RIDGE SCHISM WITH SOME ON GOP RIGHT: [TWO STAR Edition],,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Aug 11, 1996","Pittsburgh, Pa.",,NATIONAL,https://www.proquest.com/newspapers/politics-shows-ridge-schism-with-some-on-gop/docview/391684669/se-2?accountid=13360,PA
13527,gas_tax,KEAN PROPOSES AUSTERE BUDGET: $12.1 BILLION PLAN CUTS AID TO CITIES,,"Philadelphia Inquirer; Philadelphia, Pa.","Jan 26, 1989","Philadelphia, Pa.",A.1,LOCAL,https://www.proquest.com/newspapers/kean-proposes-austere-budget/docview/1849432538/se-2?accountid=13360,PA
13529,gas_tax,"MIDPOINT - 2 YEARS INTO HIS FIRST TERM, KEAN IN GOOD POLITICAL SHAPE","Tollerson, Ernest","Philadelphia Inquirer; Philadelphia, Pa.","Jan 10, 1984","Philadelphia, Pa.",B.1,LOCAL,https://www.proquest.com/newspapers/midpoint-2-years-into-his-first-term-kean-good/docview/1819938911/se-2?accountid=13360,PA
13551,gas_tax,STADIUM DEALING: RIVALS RECONCILED: RIDGE AND PERZEL ENDED UP PLAYING ON ONE TEAM,"Dilanian, Ken","Philadelphia Inquirer; Philadelphia, Pa.","Feb 7, 1999","Philadelphia, Pa.",B.1,CITY & REGION,https://www.proquest.com/newspapers/stadium-dealing-rivals-reconciled/docview/1843828472/se-2?accountid=13360,PA
13554,gas_tax,"TRANSPORT RENAISSANCE PLANNED FOR NORTHEAST'S AGING NETWORK Series: TRANSPORTATION IN TRANSITION -- PART ONE OF FIVE -- The Northeast's heavily used transportation system is old and fraying, and tough times have delayed improvements. This five-part series by The Associated Press and The Morning Call details the problems and predicted high-tech rebirth.: [THIRD Edition]","Esper, George","Morning Call; Allentown, Pa.","Mar 15, 1992","Allentown, Pa.",,NATIONAL,https://www.proquest.com/newspapers/transport-renaissance-planned-northeasts-aging/docview/392497363/se-2?accountid=13360,PA
13563,gas_tax,93rd House Q&A: Ernie Merisotis and Kristin Phillips-Hill,,"The York Dispatch; York, Pa.","Apr 22, 2014","York, Pa.",,News,https://www.proquest.com/newspapers/93rd-house-q-ernie-merisotis-kristin-phillips/docview/1519296145/se-2?accountid=13360,PA
13567,gas_tax,W-B Council Candidates Talk City Finances,,"Citizens' Voice; Wilkes-Barre, Pa.","May 13, 2019","Wilkes-Barre, Pa.",,News,https://www.proquest.com/newspapers/w-b-council-candidates-talk-city-finances/docview/2223994472/se-2?accountid=13360,PA
13652,gas_tax,"A SOFT-SPOKEN CONTRIBUTOR WHOSE DONATIONS BUY ACCESS: HE'S GIVEN TO DEMOCRATS AND REPUBLICANS. NOW, ABOUT THAT ROAD-WIDENING PROJECT.","Mondics, Chris","Philadelphia Inquirer; Philadelphia, Pa.","Oct 15, 1996","Philadelphia, Pa.",A.1,LOCAL,https://www.proquest.com/newspapers/soft-spoken-contributor-whose-donations-buy/docview/1841747572/se-2?accountid=13360,PA
13668,gas_tax,"94th House Q&A: David Colon, Kelly Henshaw and Stan Saylor",,"The York Dispatch; York, Pa.","Apr 22, 2014","York, Pa.",,News,https://www.proquest.com/newspapers/94th-house-q-david-colon-kelly-henshaw-stan/docview/1519296346/se-2?accountid=13360,PA
13695,gas_tax,"THE 'P3' DILEMMA PRIVATE-PUBLIC PARTNERSHIPS PROVIDE CITIES WITH A NEW TOOL TO FUND VARIOUS INFRASTRUCTURE PROJECTS, AS SOME ARE FINDING OUT, THE NUMBERS DO NOT ALWAYS ADD UP","Boselovic, Len","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Aug 10, 2014","Pittsburgh, Pa.",A.1,BUSINESS,https://www.proquest.com/newspapers/p3-dilemma-private-public-partnerships-provide/docview/1553177375/se-2?accountid=13360,PA
13750,gas_tax,High speed has high costs: Money derailed past efforts to improve trains. This time may be different.,"Nussbaum, Paul","Philadelphia Inquirer; Philadelphia, Pa.","Aug 9, 2010","Philadelphia, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/high-speed-has-costs/docview/741027500/se-2?accountid=13360,PA
13767,gas_tax,Scott Wagner entered full campaign mode Tuesday after resigning his state Senate seat Monday to focus on the governor’s race [Derived Headline],"Venteicher, Wes","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Jun 5, 2018","Greensburg, Pa.",,,https://www.proquest.com/newspapers/scott-wagner-entered-full-campaign-mode-tuesday/docview/2050324587/se-2?accountid=13360,PA
14098,net_metering,Make it easier to save energy,"McGINNIS, JAY","York Daily Record; York, Pa.","Sep 25, 2005","York, Pa.",,VIEWPOINTS,https://www.proquest.com/newspapers/make-easier-save-energy/docview/274739363/se-2?accountid=13360,PA
14129,net_metering,Green energy for jobs and the environment (letter),,"York Daily Record; York, Pa.","Nov 7, 2014","York, Pa.",,Opinion,https://www.proquest.com/newspapers/green-energy-jobs-environment-letter/docview/1621695145/se-2?accountid=13360,PA
14166,net_metering,A LIFT FOR THE ENVIRONMENT LOCAL RESOURCES NOW POWER PITTSBURGH INTERNATIONAL AIRPORT AS MICROGRID GOES INTO OPERATION,"Litvak, Anya","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Jul 15, 2021","Pittsburgh, Pa.",D-1,BUSINESS,https://www.proquest.com/newspapers/lift-environment-local-resources-now-power/docview/2551467066/se-2?accountid=13360,PA
14237,net_metering,The power of wind: [DAILY 2 STAR Edition],"Jones, Coulter","Citizens' Voice; Wilkes-Barre, Pa.","Sep 17, 2007","Wilkes-Barre, Pa.",,,https://www.proquest.com/newspapers/power-wind/docview/399118321/se-2?accountid=13360,PA
14292,net_metering,"FARMERS, SOLAR OWNERS FIGHT LIMITS","Litvak, Anya","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Aug 26, 2014","Pittsburgh, Pa.",B.1,BUSINESS,https://www.proquest.com/newspapers/farmers-solar-owners-fight-limits/docview/1558851789/se-2?accountid=13360,PA
14311,net_metering,THE PUC HAS GOTTEN IT WRONG REGARDING PA. SOLAR LIMITS,"Limbach, Kurt","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Mar 22, 2016","Pittsburgh, Pa.",A.6,EDITORIAL,https://www.proquest.com/newspapers/puc-has-gotten-wrong-regarding-pa-solar-limits/docview/1774735520/se-2?accountid=13360,PA
14316,net_metering,Hanger says he has the experience to lead,"Williams, Damon C","Philadelphia Tribune; Philadelphia, Pa.","Dec 20, 2013","Philadelphia, Pa.",,,https://www.proquest.com/newspapers/hanger-says-he-has-experience-lead/docview/1492218864/se-2?accountid=13360,PA
14379,net_metering,Solar Energy Not An Option For Low-income Families,"Frazier, Andrea","Citizens' Voice; Wilkes-Barre, Pa.","Jun 17, 2016","Wilkes-Barre, Pa.",,News,https://www.proquest.com/newspapers/solar-energy-not-option-low-income-families/docview/1797583873/se-2?accountid=13360,PA
14382,net_metering,Blacks must be part of energy debate,"Whitaker, Matthew C","Philadelphia Tribune; Philadelphia, Pa.","Jun 5, 2015","Philadelphia, Pa.",,OP-ED,https://www.proquest.com/newspapers/blacks-must-be-part-energy-debate/docview/1690463100/se-2?accountid=13360,PA
