,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
11359,gas_tax,Hahn for Lt. Governor,"Moore, Maruska","Los Angeles Sentinel; Los Angeles, Calif.","Jan 7-Jan 13, 2010","Los Angeles, Calif.",,,https://www.proquest.com/newspapers/hahn-lt-governor/docview/369295910/se-2?accountid=13360,CA
11361,gas_tax,"THE TIMES POLL Quake Aid Tax Hike? Yes on Sales, No on Gas: [Home Edition]","Skelton, George","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Oct 30, 1989","Los Angeles, Calif.",,PART-A; Metro Desk,https://www.proquest.com/newspapers/times-poll-quake-aid-tax-hike-yes-on-sales-no-gas/docview/280868176/se-2?accountid=13360,CA
11371,gas_tax,"Gold Line extension delayed because of steel tariffs, runaway construction costs, authority says","Scauzillo, Steve","Redlands Daily Facts; Redlands, Calif.","Nov 14, 2018","Redlands, Calif.",,Environment,https://www.proquest.com/newspapers/gold-line-extension-delayed-because-steel-tariffs/docview/2138591059/se-2?accountid=13360,CA
11374,gas_tax,The Weather May Turn Out to Have Swing Vote in 35th: [Orange County Edition],"Lesher, Dave","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Mar 17, 1991","Los Angeles, Calif.",,Metro; PART-B; Metro Desk,https://www.proquest.com/newspapers/weather-may-turn-out-have-swing-vote-35th/docview/281381272/se-2?accountid=13360,CA
11376,gas_tax,THE ROAD AHEAD ...: [FINAL Edition],,"The Press Democrat; Santa Rosa, Calif.","Mar 19, 2000","Santa Rosa, Calif.",,FORUM,https://www.proquest.com/newspapers/road-ahead/docview/280867251/se-2?accountid=13360,CA
11377,gas_tax,New Era of U.S. Transit Aid Has County Worried Funding: Local officials covet subway and rail money. Administration tabs highways for the biggest increases.: [Home Edition],"Stein, Mark A","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Apr 15, 1991","Los Angeles, Calif.",,PART-A; Metro Desk,https://www.proquest.com/newspapers/new-era-u-s-transit-aid-has-county-worried/docview/281322021/se-2?accountid=13360,CA
11390,gas_tax,2018 VOTERS GUIDE; THE NEXT CALIFORNIA; CHALLENGES AHEAD,,"Los Angeles Times; Los Angeles, Calif.","Oct 30, 2018","Los Angeles, Calif.",,California; Part U; Local Desk,https://www.proquest.com/newspapers/2018-voters-guide-next-california-challenges/docview/2126759214/se-2?accountid=13360,CA
11392,gas_tax,"BUDGET PICTURE BRIGHTENS: GOVERNOR'S REVISED PLAN ADDS MONEY, BUT NOT FOR HOUSING, HEALTH CARE","Murphy, Katy","East Bay Times; Walnut Creek, Calif.","May 12, 2017","Walnut Creek, Calif.",B.1,News,https://www.proquest.com/newspapers/budget-picture-brightens/docview/1898438069/se-2?accountid=13360,CA
11394,gas_tax,"BROWN SEEKS TAX ON HEALTH CARE PLANS: GOVERNOR ALSO PRIORITIZES EDUCATION, PAYING OFF DEBT AND BEEFING UP RESERVES","Calefati, Jessica; Richman, Josh; Murphy, Katy","San Jose Mercury News; San Jose, Calif.","Jan 8, 2016","San Jose, Calif.",A.1,Front,https://www.proquest.com/newspapers/brown-seeks-tax-on-health-care-plans/docview/1755774704/se-2?accountid=13360,CA
11396,gas_tax,"BROWN SEEKS TAX ON HEALTH CARE PLANS: GOVERNOR ALSO PRIORITIZES EDUCAITON, PAYING OFF DEBOT AND BEEFING UP RESERVES","Calefati, Jessica; Richman, Josh; Murphy, Katy","Contra Costa Times; Walnut Creek, Calif.","Jan 8, 2016","Walnut Creek, Calif.",A.1,News,https://www.proquest.com/newspapers/brown-seeks-tax-on-health-care-plans/docview/1756490416/se-2?accountid=13360,CA
11431,gas_tax,These are all the races voters should care about on Election Day,"Haire, Chris","Press - Telegram; Long Beach, Calif.","Nov 2, 2018","Long Beach, Calif.",,Local News,https://www.proquest.com/newspapers/these-are-all-races-voters-should-care-about-on/docview/2132857805/se-2?accountid=13360,CA
11463,gas_tax,"VENTURA COUNTY NEWS; ELECTIONS; Strickland, McGrath in Key Race for Assembly: [Ventura County Edition]","Kelley, Daryl","Los Angeles Times; Los Angeles, Calif.","Oct 22, 2000","Los Angeles, Calif.",,Metro; PART- B; PART-; No Desk,https://www.proquest.com/newspapers/ventura-county-news-elections-strickland-mcgrath/docview/421753116/se-2?accountid=13360,CA
11474,gas_tax,Plenty of room for savvy riders on bus,,"The Salinas Californian; Salinas, Calif.","Jun 17, 2016","Salinas, Calif.",A.5,News,https://www.proquest.com/newspapers/plenty-room-savvy-riders-on-bus/docview/1797553476/se-2?accountid=13360,CA
11486,gas_tax,U.S. energy policy is huge in election: [1],"Boxer, Barbara","The Desert Sun; Palm Springs, Calif.","Jun 29, 2008","Palm Springs, Calif.",,Business,https://www.proquest.com/newspapers/u-s-energy-policy-is-huge-election/docview/439805078/se-2?accountid=13360,CA
11490,gas_tax,GOP has sold its soul for ‘30 pieces of silver’: Letters,,"Daily Breeze; Torrance, Calif.","Oct 15, 2018","Torrance, Calif.",,Letters to the editor,https://www.proquest.com/newspapers/gop-has-sold-soul-30-pieces-silver-letters/docview/2120274606/se-2?accountid=13360,CA
11491,gas_tax,GOP has sold its soul for ‘30 pieces of silver’: Letters,,"Daily News; Los Angeles, Calif.","Oct 15, 2018","Los Angeles, Calif.",,Opinion,https://www.proquest.com/newspapers/gop-has-sold-soul-30-pieces-silver-letters/docview/2120076236/se-2?accountid=13360,CA
11508,gas_tax,Quake-Damaged Freeways: [Home Edition],,"Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Jan 27, 1994","Los Angeles, Calif.",,Metro; PART-B; Letters Desk,https://www.proquest.com/newspapers/quake-damaged-freeways/docview/282271360/se-2?accountid=13360,CA
11517,gas_tax,Mayors ask for innovation,"Rutten, Tim","Los Angeles Times; Los Angeles, Calif.","Mar 30, 2011","Los Angeles, Calif.",,Main News; Part A; Editorial Desk,https://www.proquest.com/newspapers/mayors-ask-innovation/docview/859034253/se-2?accountid=13360,CA
11524,gas_tax,GOP has sold its soul for ‘30 pieces of silver’: Letters,,"San Gabriel Valley Tribune; West Covina, Calif.","Oct 15, 2018","West Covina, Calif.",,Letters to the editor,https://www.proquest.com/newspapers/gop-has-sold-soul-30-pieces-silver-letters/docview/2120276046/se-2?accountid=13360,CA
11527,gas_tax,GOP has sold its soul for ‘30 pieces of silver’: Letters,,"Pasadena Star - News; Pasadena, Calif.","Oct 15, 2018","Pasadena, Calif.",,Letters to the editor,https://www.proquest.com/newspapers/gop-has-sold-soul-30-pieces-silver-letters/docview/2120276831/se-2?accountid=13360,CA
11530,gas_tax,GOP has sold its soul for ‘30 pieces of silver’: Letters,,"Whittier Daily News; Whittier, Calif.","Oct 15, 2018","Whittier, Calif.",,Letters to the editor,https://www.proquest.com/newspapers/gop-has-sold-soul-30-pieces-silver-letters/docview/2120280997/se-2?accountid=13360,CA
11533,gas_tax,"COLUMN LEFT Tiny Crack Shows Up in Voters' Mood But they have entrusted a mandate for new thinking to bulwarks of the status quo, who have a `vision deficit.': [Home Edition]","Hayden, Tom","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Jun 7, 1990","Los Angeles, Calif.",,Metro; PART-B; Op Ed Desk,https://www.proquest.com/newspapers/column-left-tiny-crack-shows-up-voters-mood-they/docview/281203493/se-2?accountid=13360,CA
11550,gas_tax,READERS' LETTERS,,"San Jose Mercury News; San Jose, Calif.","Feb 1, 2015","San Jose, Calif.",A.18,Editorial,https://www.proquest.com/newspapers/readers-letters/docview/1650519600/se-2?accountid=13360,CA
11565,gas_tax,"Students' Hopes Wilt in Washington; Education: Local teens, honored for environmentalism, were frustrated with legislators' lack of attention to the issue, but saw political process up close.: [Ventura County Edition]","Helft, Miguel","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","May 30, 1996","Los Angeles, Calif.",,Metro; PART-B; Metro Desk,https://www.proquest.com/newspapers/students-hopes-wilt-washington-education-local/docview/293416399/se-2?accountid=13360,CA
11566,gas_tax,ORANGE COUNTY VOICES ECONOMY Losing More Than Manufacturing Industries' flight out of the area affects more than just those businesses.: [Orange County Edition],"Nicholson, Todd B","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Sep 11, 1990","Los Angeles, Calif.",,Metro; PART-B; Metro Desk,https://www.proquest.com/newspapers/orange-county-voices-economy-losing-more-than/docview/281277491/se-2?accountid=13360,CA
11569,gas_tax,"Stone, Silver have different fixes: State Senate candidates talk with Desert Sun","Metz, Sam","The Desert Sun; Palm Springs, Calif.","Oct 3, 2018","Palm Springs, Calif.",A.2,News,https://www.proquest.com/newspapers/stone-silver-have-different-fixes/docview/2115655553/se-2?accountid=13360,CA
11571,gas_tax,A successful Green New Deal will need private partners,"Minerd, Scott","Los Angeles Times; Los Angeles, Calif.","Mar 25, 2021","Los Angeles, Calif.",,Main News; Part A; Opinion Desk,https://www.proquest.com/newspapers/successful-green-new-deal-will-need-private/docview/2504651721/se-2?accountid=13360,CA
11578,gas_tax,"The Race to the White House; PRIMARY 2004 | CALIFORNIA CONCERNS; Conservation, Comfort Are Often at Odds; Drivers love gas guzzlers but don't favor drilling off the coast. Kerry's environmental record is more in line with the state than Edwards'.: [HOME EDITION]","Slater, Eric","Los Angeles Times; Los Angeles, Calif.","Feb 25, 2004","Los Angeles, Calif.",,Main News; Part A; National Desk,https://www.proquest.com/newspapers/race-white-house-primary-2004-california-concerns/docview/421869302/se-2?accountid=13360,CA
11592,gas_tax,"Long Beach debate displays big differences between state Senate candidates Gonzalez, Guerrero","Modesti, Kevin","Daily News; Los Angeles, Calif.","May 8, 2019","Los Angeles, Calif.",,News,https://www.proquest.com/newspapers/long-beach-debate-displays-big-differences/docview/2221625783/se-2?accountid=13360,CA
11604,gas_tax,"A New Year, a New Season of State Law: [Home Edition]","Gillam, Jerry; Wolinsky, Leo","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Jan 1, 1986","Los Angeles, Calif.",,1; Metro Desk,https://www.proquest.com/newspapers/new-year-season-state-law/docview/292216708/se-2?accountid=13360,CA
11607,gas_tax,READERS' LETTERS,,"San Jose Mercury News; San Jose, Calif.","Sep 27, 2014","San Jose, Calif.",A.11,Editorial,https://www.proquest.com/newspapers/readers-letters/docview/1609157025/se-2?accountid=13360,CA
11623,gas_tax,Off-road program skidding out,Michael Gardner COPLEY NEWS SERVICE,"Daily Breeze; Torrance, Calif.","Feb 26, 2006","Torrance, Calif.",,,https://www.proquest.com/newspapers/off-road-program-skidding-out/docview/338788943/se-2?accountid=13360,CA
11625,gas_tax,Bush responds to gas crisis,JAMES ROSEN McClatchy News Service,"San Gabriel Valley Tribune; West Covina, Calif.","Apr 26, 2006","West Covina, Calif.",,News,https://www.proquest.com/newspapers/bush-responds-gas-crisis/docview/379401025/se-2?accountid=13360,CA
11626,gas_tax,Bush reacts to gas hikes,JAMES ROSEN McClatchy News Service,"Whittier Daily News; Whittier, Calif.","Apr 25, 2006","Whittier, Calif.",,News,https://www.proquest.com/newspapers/bush-reacts-gas-hikes/docview/379422445/se-2?accountid=13360,CA
11641,gas_tax,"Stalking Each Other; Auto Makers, Corn Growers Team Up for Their Mutual Benefit: [Home Edition]","Nauss, Donald W","Los Angeles Times; Los Angeles, Calif.","Jun 11, 1997","Los Angeles, Calif.",,Business; PART-D; Financial Desk,https://www.proquest.com/newspapers/stalking-each-other-auto-makers-corn-growers-team/docview/421204431/se-2?accountid=13360,CA
11652,gas_tax,LETTERS TO THE EDITOR,,"Contra Costa Times; Walnut Creek, Calif.","Feb 12, 2015","Walnut Creek, Calif.",A.4,Opinion,https://www.proquest.com/newspapers/letters-editor/docview/1655713393/se-2?accountid=13360,CA
11671,gas_tax,Empty housing promises? Villaraigosa and Newsom propose adding 3.5 million homes by 2025. Can it be done?,"Dillon, Liam","Los Angeles Times; Los Angeles, Calif.","Mar 15, 2018","Los Angeles, Calif.",,California; Part B; Local Desk,https://www.proquest.com/newspapers/empty-housing-promises-villaraigosa-newsom/docview/2013707445/se-2?accountid=13360,CA
11742,gas_tax,What does North County most need?: [San Diego County Edition],,"Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Apr 1, 1990","Los Angeles, Calif.",,North County Focus; Metro Desk,https://www.proquest.com/newspapers/what-does-north-county-most-need/docview/281069261/se-2?accountid=13360,CA
11770,gas_tax,science check: Republicans in California say they're ready to work on climate change. Should Democrats take them seriously?,"Roth, Sammy","The Desert Sun; Palm Springs, Calif.","May 6, 2017","Palm Springs, Calif.",A.11,News,https://www.proquest.com/newspapers/science-check/docview/1895655351/se-2?accountid=13360,CA
11782,gas_tax,Clinton Text: `Our Nation Needs a New Direction': [Home Edition],,"Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Feb 18, 1993","Los Angeles, Calif.",,PART-A; National Desk,https://www.proquest.com/newspapers/clinton-text-our-nation-needs-new-direction/docview/281894094/se-2?accountid=13360,CA
11783,gas_tax,"VENTURA COUNTY NEWS; ELECTIONS; With Labor Day Here, Politicians Go to Work: [Ventura County Edition]","Kelley, Daryl","Los Angeles Times; Los Angeles, Calif.","Sep 3, 2000","Los Angeles, Calif.",,Metro; PART- B; PART-; Zones Desk,https://www.proquest.com/newspapers/ventura-county-news-elections-with-labor-day-here/docview/421545666/se-2?accountid=13360,CA
11792,gas_tax,CALIFORNIA HAS NOT BEEN WELL SERVED BY THOSE IN POWER,"Packwood, Bill","East Bay Times; Walnut Creek, Calif.","Jul 14, 2017","Walnut Creek, Calif.",A.10,Opinion,https://www.proquest.com/newspapers/california-has-not-been-well-served-those-power/docview/1919097258/se-2?accountid=13360,CA
11832,gas_tax,Transportation Funds: [Valley Edition],,"Los Angeles Times; Los Angeles, Calif.","May 17, 1998","Los Angeles, Calif.",,Metro; PART-B; Zones Desk,https://www.proquest.com/newspapers/transportation-funds/docview/421273425/se-2?accountid=13360,CA
11834,gas_tax,"THE POST-ELECTION, BETTER-LUCK-NEXT-TIME REPORT Where Is Mr. Smith Now That We Need Him? Ten Americans Who Should Run for Public Office: [Home Edition]","Brownstein, Ronald; Easton, Nina J","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Nov 11, 1990","Los Angeles, Calif.",,Los Angeles Times Magazine; Times Magazine Desk,https://www.proquest.com/newspapers/post-election-better-luck-next-time-report-where/docview/281238176/se-2?accountid=13360,CA
11838,gas_tax,"DECISION '92: SPECIAL VOTER'S GUIDE TO THE PRESIDENTIAL ELECTION THE ISSUES: What do the candidates stand for? Here's a look at their positions, from A to Z: [Home Edition]","Brownstein, Ronald","Los Angeles Times (pre-1997 Fulltext); Los Angeles, Calif.","Oct 18, 1992","Los Angeles, Calif.",,Special Section; PART-U; National Desk,https://www.proquest.com/newspapers/decision-92-special-voters-guide-presidential/docview/281799792/se-2?accountid=13360,CA
11874,gas_tax,State transportation projects in jeopardy,Raju Chebium,"Visalia Times - Delta / Tulare Advance - Register; Visalia, Calif.","Apr 7, 2014","Visalia, Calif.",1,A,https://www.proquest.com/newspapers/state-transportation-projects-jeopardy/docview/1513201107/se-2?accountid=13360,CA
11875,gas_tax,Health-care plan would harm staggering numbers of people: Letters,,"Press - Telegram; Long Beach, Calif.","Jun 28, 2017","Long Beach, Calif.",,Local 1,https://www.proquest.com/newspapers/health-care-plan-would-harm-staggering-numbers/docview/1914423705/se-2?accountid=13360,CA
11909,gas_tax,HIGHWAY 24 METERING LIGHTS COULD TAKE A DECADE TO FIX,"Richards, Gary","East Bay Times; Walnut Creek, Calif.","May 11, 2018","Walnut Creek, Calif.",B.1,Local News,https://www.proquest.com/newspapers/highway-24-metering-lights-could-take-decade-fix/docview/2076294203/se-2?accountid=13360,CA
11917,gas_tax,"After a long wait, Whittier gets needed OKs to build embedded lights at crosswalks","Fullam, Peter; SGVN twittercom/peterfullam","Whittier Daily News; Whittier, Calif.","Oct 1, 2012","Whittier, Calif.",,News,https://www.proquest.com/newspapers/after-long-wait-whittier-gets-needed-oks-build/docview/1081522830/se-2?accountid=13360,CA
11930,gas_tax,MTA QUESTIONS ARNOLD'S PLAN TO WITHHOLD TRANSIT FUNDS: [VALLEY Edition],SUE DOYLE\ Staff Writer,"Daily News; Los Angeles, Calif.","Jan 16, 2007","Los Angeles, Calif.",,News,https://www.proquest.com/newspapers/mta-questions-arnolds-plan-withhold-transit-funds/docview/282635680/se-2?accountid=13360,CA
11956,gas_tax,State budget highlights,"Calefati, Jessica; Richman, Josh; Noguchi, Sharon; Harrington, Theresa; Mintz, Howard; Rogers, Paul","Oakland Tribune; Oakland, Calif.","May 15, 2015","Oakland, Calif.",,Breaking,https://www.proquest.com/newspapers/state-budget-highlights/docview/1681024912/se-2?accountid=13360,CA
